StepId,RecipeId,StepNumber,StepText
8222,2092,5,"Xào tôm-mực & rau củ - Để 2 muỗng cafe bột năng cùng 2 muỗng canh nước vào khuấy tan - Để chảo lên bếp cùng 2 muỗng canh dầu ăn, dầu nóng cho 2 muỗng canh hành-tỏi băm nhỏ vào xào thơm rồi để tiếp tôm-mực cùng 1 muỗng canh nước sốt xào vào đảo cho tôm-mực săn xong để bông cải + cọng cần tây + ớt chuông cùng 1 chén ăn cơm nước lọc & phần còn lại của sốt xào vào xào nhanh tay với lửa lớn để rau củ được giòn - Cuối cùng để từ từ chén nước bột năng vào, thấy độ sệt vừa ý thì tắt bếp, rắc tiêu"
8223,2092,6,"Trình bày & thành phẩm - Để mì chiên giòn vào dĩa rồi để đồ xào lên cùng ít nước xào cho mì thấm vị, nếu muốn đậm đà thì dùng thêm nước tương có ớt cắt khoanh - Sợi mì nở to, giòn xốp không cứng ăn cùng tôm-mực với rau củ yêu thích rất ngon luôn"
8224,2093,1,"Thịt ba rọi cắt lát mỏng, ướp với nước tương, dầu hào, tương ớt, dầu mè trong 20 phút. Đặt thịt vào nồi chiên không dầu, quét lớp mật ong lên thịt bật 160° 15p mỗi mặt, mỗi lần lật mặt phết thêm lớp mật ong"
8225,2093,2,"Dọn cùng cơm trắng và cà chua cắt lát, thêm nước thịt nướng để chan cơm rất ngon"
8226,2094,1,"Váng đậu ngâm nở, thái rối. Nấm thái nhỏ. Hành khô băm nhỏ, hành lá cắt khúc 2cm"
8227,2094,2,"Làm nóng chảo, cho 1 thìa dầu ăn phi thơm hành băm. Đổ cùng lúc váng đậu và nấm vào xào. Nêm 1 chút hạt nêm nấm. Xào khoảng 2-3 phút. Cho kim chi vào đảo cùng. Cho 1 chút nước. Đậy nắp, xào om thêm 5 phút cho kim chi mềm, váng đậu ngấm vị."
8228,2094,3,"Nếm lại xem đã vừa chưa, nếu nhạt cho thêm chút hạt nêm nấm. Tắt bếp rắc hành lá đảo đều"
8229,2095,1,"Rim thịt, giã & xé sợi - Thịt rã đông tự nhiên rồi dùng dao lạng bỏ những gân trắng & bầy nhầy xong cắt dọc theo thớ thịt thành các miếng nhỏ - Để 1/2 chén ăn cơm nước vào nồi cùng gia vị: 2 muỗng cafe nước mắm + 1 muỗng cafe hạt nêm + 1 muỗng cafe bột ngọt + 1/2 cafe bột tỏi rồi rim trên lửa nhỏ đến khi thịt chín mềm (khi rim lật trở miếng thịt cho chín đều) - Giã thịt cho tơi rồi xé thịt thành những sợi nhỏ dài"
8230,2095,2,"Sao thịt Cho thịt ra chảo cùng nước rim thịt còn dư, sao đều tay với lửa nhỏ, đảo & trộn đều liên tục cho đến khi sợi thịt khô ráo hơi cứng thì đạt. Tắt bếp"
8231,2095,3,"Thành phẩm Sợi ruốc hơi bông nhẹ nhưng không nát, thịt còn ẩm ẩm không khô ăn vẫn ngọt thịt dù là thịt đông lạnh (do làm ít nên không chà qua rổ để thịt bông tơi đẹp)"
8232,2095,4,Ghi chú https://cookpad.com/vn/r/16339719
8233,2096,1,"Rửa sạch các nguyên liệu hải sản. Sò điệp, nghêu hấp sơ rồi lấy phần thịt sò ra. Tôm, mực cắt hạt lựu"
8234,2096,2,"Gừng thái sợ. Cho xíu dầu ăn vào chảo, bỏ gừng sợi vào phi sơ cho thơm. Sau đó cho tôm, mực, nghêu, sò vào xào chung. Nêm nếm chút gia vị. Tôm, mực vừa chín tới thì tắt bếp"
8235,2096,3,"Nấu lượng cháo trắng vừa đủ ăn. Cháo chín nhừ thì cho hải sản đã xào vào, khuấy đều, nêm nếm lại cho vừa ăn. Cháo sôi thì tắt bếp, thêm hành là và tiêu xay vào rồi thưởng thức thôi ạ"
8236,2097,1,Thịt ba chỉ cắt miếng vừa ăn xong đem ướp với gia vị và hành tây cắt múi. Ướp 30 phút trước khi nấu hoặc nấu ngay cũng được luôn.
8237,2097,2,"Cho dầu vào chảo ở nhiệt độ cao, chảo nóng vừa thì cho thịt đã ướp vào đảo đều tay. Thêm nước vào và xào đến khi thịt chín."
8238,2097,3,Trang trí bằng mè trắng và ăn cùng với cơm hoặc gói với xà lách đều ngon 😋
8239,2098,1,"Thịt quay chay cắt miếng vuông, dài."
8240,2098,2,"Phi thơm boa rô, sau đó cho đường vào đảo đều đến khi hơi ngả vàng. Cho tiếp hắc xì dầu + 30ml nước vào."
8241,2098,3,"Cho thịt chay vào nồi kho nhỏ lửa khoảng 5 phút. Nêm nếm vừa ăn, rắc thêm tiêu. Nếu thích rưới nước kho ăn với cơm có thể tăng thêm xíu nước."
8242,2099,1,"Cho dầu ăn vào chảo, đảo vàng cho mì giòn hơn. Tôm mực làm sạch, mực cắt khoanh, ướp với 1mc dầu hào"
8243,2099,2,"Cải thìa rửa sạch để ráo. Cà rốt cắt khoanh và luộc chín, tỉa hình bông hoa. Phi thơm tỏi băm, cho tôm mực vào đảo săn"
8244,2099,3,"Thêm 1mc nước tương, ít hạt nêm. Cho tiếp hành tây vào đảo sơ"
8245,2099,4,"Thêm cà rốt và cải thìa vào đảo cùng. Cuối cùng pha 1/2 chén nước với 2mc bột năng, cho vào tạo độ sệt. Cho mì ra dĩa, chan phần sốt này lên trên, thêm ít tiêu xay cho thơm"
8246,2100,1,"Vó bò mình mua đã luộc sẵn về chỉ việc thái mỏng; sả, hành, tỏi, ớt rửa sạch cắt lát; quất rửa sạch và cắt làm đôi; gừng thái chỉ."
8247,2100,2,"Cho 100 ml nước, 50 ml nước mắm, 50ml giấm, 50 g đường để lên bếp nấu sôi khuấy cho tan đường rồi để nguội."
8248,2100,3,"Cho các nguyên liệu (1) vào thố trộn đều. Cho tất cả vào hũ và đổ hỗn hợp (2) cho ngập, để ngăn mát tủ lạnh 4-6 tiếng là ăn được."
8249,2101,1,"Trước tiên, ta pha sốt ướp thịt gồm: 1.5tbsp nước tương + 2tbsp sữa đặc + 1.5tbsp dầu hào + 1.5tbsp dầu màu điều + 1tbsp dầu mè + 1/2tsp bột ngọt + 1tbsp mật ong + 3tbsp nước cam tươi + 1/2tbsp tỏi băm nhuyễn + 1/2tsp ngũ vị hương + 1tbsp rượu Mai Quế Lộ + 1tbsp dầu ăn. Trộn đều tất cả rồi cho vô thau sườn cốt lết đã xắt lát để ướp khoảng 1 tiếng."
8250,2101,2,"Sau khi ướp xong, ta làm nóng NCKD và cho thịt vào nướng lần đầu ở 160 độ C khoảng 5 phút thì trở sang mặt bên kia nướng thêm 5 phút nữa."
8251,2101,3,"Trong thời gian đó, ta chuẩn bị nước quết mặt miếng cốt lết bằng hỗn hợp gồm: 1tbsp dầu ăn + 1tbsp nước tương + 1tbsp mật ong + 1tbsp dầu hào + 1tbsp dầu điều. Ta phết hỗn hợp này lên mặt từng miếng cốt lết và tiếp tục nướng lần 2 ở nhiệt độ 180 độ C khoảng 3 phút thì trở mặt kia, phết hỗn hợp đã pha và nướng tiếp 3 phút nữa."
8252,2101,4,"Kiểm tra miếng sườn cốt lết khi đã có màu nâu cánh gián và hơi sém cạnh là đã được. Cho các miếng sườn ra dĩa và thưởng thức. Món này ăn với cơm tấm kèm chén mỡ hành, đồ chua với nước mắm pha thì rất đúng bài…"
8253,2102,1,"Hành, mùi tàu nhặt, sạch rửa sạch; đậu để nguyên trong khay, cắt thành từng miếng nhỏ; nấm tươi rửa sạch với giấm, sau đó cắt lát mỏng."
8254,2102,2,"Phi thơm củ hành, xào nấm với một thìa canh mắm trong 2 phút, đổ nước dùng gà vào (nếu không có bạn dùng nước lọc) nấu 5 phút cho nấm tiết ra nước ngọt, nêm nếm cho vừa miệng."
8255,2102,3,"Thả đậu vào nấu thêm 2 phút rồi rắc hành lá, mùi tàu cắt nhỏ vào là xong."
8256,2103,1,"Thịt bò cắt lát mỏng ướp 1 muỗng cà phê tỏi băm, 1 muỗng canh dầu hào, 1 muỗng cà phê hạt nêm, 1 muỗng canh dầu mè,xíu tiêu. Mì gói trụng sơ qua nước sôi"
8257,2103,2,"Cải ngọt cắt khúc, trụng nước sôi rồi vắt ráo. Ớt chuông, hành tây cắt sợi. Bắc chảo với xíu dầu ăn cho thịt bò, hành tây, ớt chuông lên xào. Pha 2 muỗng canh nước tương, 2 muỗng canh tương ớt, 2 muỗng cà phê đường."
8258,2103,3,"Cho mì gói, cải vô chảo thịt bò, đổ hỗn hợp nước tương vô trộn đều đảo nhanh trên lửa lớn 3 phút rồi tắt bếp. Thêm xíu tiêu cho thơm."
8259,2104,1,"Phi thơm đầu hành với dầu ăn, cho thịt vào đảo đều, tiếp theo cho chả ốc bóp vụn ra vào đảo cùng, thêm cà chua cắt hạt lựu vào"
8260,2104,2,"Cho ít nước và 1/2mcf muối, 1mcf đường vào đảo đều, đậy nắp lại cho cà chua ra nước và thấm gia vị, cuối cùng thêm hành lá cắt khúc vào"
8261,2104,3,"Múc ra dĩa, thêm tiêu xay và tỏi phi"
8262,2105,1,"Đậu đũa tước sợi xơ 2 đầu rồi rửa sạch cắt thành từng đoạn ngắn vừa ăn. Thịt bò rửa sạch, thấm khô, xắt mỏng. Ướp dầu mè, bột bắp và 2 mc nước tương Teriyaki cho thấm. Tỏi băm nhỏ đừng băm nhuyễn quá."
8263,2105,2,Làm nóng chảo rồi cho mỡ nước vào và cho đậu đũa vào xào lửa lớn nhanh tay cho đậu đũa cháy xém và vừa chín tới. Múc ra dĩa.
8264,2105,3,"Làm nóng chảo và cho mỡ nước vào, phi tỏi cho thơm vàng rồi cho thịt bò vào xào săn lại. Cho đậu đũa đã xào khi nãy vào xào cùng. Cho nước tương Teriyaki còn lại vào đảo đều nhanh tay lửa lớn."
8265,2105,4,Tắt bếp múc ra dĩa và rắc thêm chút tiêu cho thơm.
8266,2106,1,Cơm trộn cá hồi với cá hồi rim nước tương trộn với cơm và các loại hạt sấy rong biển
8267,2106,2,Cơm trộn cá hồi cuộn bánh tráng chiên giòn
8268,2106,3,Canh kim chi nấu thịt ba rọi
8269,2106,4,Cơm trộn cá hồi và canh kim chi
8270,2107,1,"Bò lát chay ngâm mềm, xả sạch vắt ráo nước. Ướp với chút hạt nêm chay cho thấm."
8271,2107,2,"Khổ qua chẻ đôi, cạo bỏ ruột rồi xắt thành từng lát mỏng vừa ăn. Hành boa rô băm nhuyễn."
8272,2107,3,Phi thơm hành boa rô rồi cho bò lát chay vào xào cho dậy mùi rồi cho khổ qua vào xào cùng.
8273,2107,4,Nêm hạt nêm chay cùng với dầu hào chay cho vừa ăn. Đảo đều cho khô ráo nước.
8274,2107,5,Múc ra dĩa và rắc tiêu lên cho thơm.
8275,2108,1,Tôm rửa sạch cho vào nồi hấp.đổ bia vào đáy nồi hấp trong 10p
8276,2108,2,"Cho ớt, mì chính, muối tôm, đường vào giã nhuyễn,vắt lấy nước cốt chanh cho vào bát muối ớt rồi khuấy đều"
8277,2108,3,"Múc tôm ra đĩa ăn nóng,chấm kèm muối ớt chanh vừa ăn vừa suýt xoa ngon lắm nha"
8278,2109,1,"Phi thơm tỏi băm, cho thịt vai xay vào đảo săn"
8279,2109,2,"Tôm làm sạch, cắt bỏ râu, rửa sạch nhiều lần và cho vào chảo xào chung với thịt, thêm 2mc nước mắm, 1mcf đường, đảo đều cho tôm thịt thấm gia vị"
8280,2109,3,"Thêm hành ngò và tỏi phi, tiêu xay"
8281,2110,1,"Nấm và cải thảo rửa sạch, cải thảo cắt khúc, nấm bỏ gốc. Phi thơm đầu hành, cho tôm bóc vỏ vào xào, tiếp đến cho bò, cải thảo và nấm vào, thêm nước, nước mắm, hạt nêm vào"
8282,2110,2,"Gắp ra dĩa, rắc hành ngò và tiêu xay lên trên"
8283,2111,1,Nấu cháo với tỉ lệ 1 thìa gạo và 4 thìa nước trong 1 tiếng là cháo chín.
8284,2111,2,Thịt heo rửa sạch băm nhỏ rồi xào lên với chút dầu ăn và hành khô cho thơm
8285,2111,3,Khoai sọ gọt vỏ sau đó đem hấp cho chín rồi nghiền nhuyễn ra
8286,2111,4,Cháo chín thì đổ ra bát rồi trộn với thức ăn bên trên là xong
8287,2112,1,"Ngâm khô mực với bia 10ph rồi nướng trong nckd 5 phút 180 độ. Xé nhỏ. Xoài gọt hoặc để vỏ cho giòn, bào mỏng. Thêm nước mắm kẹo trộn đều. Rắc rau răm và hành phi."
8288,2113,1,"Gà rửa với muối và 1 chút gừng, rượu trắng để khoảng 5 phút rồi rửa sạch lại nước làm cho gà hết hôi. Sau đó, chặt gà thành những miếng vừa ăn. - Hành tím và tỏi bóc vỏ băm nhuyễn, sả bóc vỏ ngoài cắt đầu và đuôi dùng chày đập dập để tạo mùi thơm. - Khoai lang,cà rốt gọt vỏ, cắt thành miếng vừa ăn,sakê gọt vỏ rửa sạch cắt miếng vừa ăn rồi ngâm nước muối pha loãng để trắng và bớt mủ sau đó vớt ra để ráo."
8289,2113,2,"Cho sakê,khoai lang,cà rốt vào chảo rồi chiên vàng sơ qua bên ngoài để khi cho vào hầm sẽ không bị nát."
8290,2113,3,"Cho thịt gà ướp cùng hỗn hợp hành tím, tỏi băm và gói cà ri gà, sả đã đập dập cùng với đường, muối, tiêu, ớt, 2 muỗng canh nước mắm, 2 muỗng canh đường, 2 muỗng canh hạt nêm. Trộn đều hỗn hợp để thịt gà ngấm gia vị sau đó để khoảng 30 phút cho thấm gia vị.Bắc nồi lên bếp cùng chút dầu ăn chiên qua sả để tăng hương vị cho món ăn rồi cho thịt gà đã ướp trước đó đảo đều trên lửa lớn khi thịt gà săn lại thì đổ nước dừa dão vào hầm hỗn hợp nấu khoảng 30 phút."
8291,2113,4,"Khi thấy thịt gà mềm thì cho các loại củ vào nồi hầm tiếp cho đến khi sakê,cà rốt và khoai lang chín thì nêm nếm.sao cho món ăn vừa miệng. Cuối cùng cho thêm nước cốt dừa vào nấu sôi lên,nêm nếm lại rồi tắt bếp.Múc cà ri gà ra tô cho cọng ngò rí lên,ăn kèm bánh mì hoặc bún tươi,rau quế và muối ớt."
8292,2114,1,"Bầu gọt vỏ, bào sợi. Phi thơm đầu hành, cho thịt vai xay vào rang thơm, thêm chút hạt nêm"
8293,2114,2,"Cho nước vào nấu sôi, tiếp đến cho bầu bào sợi vào nấu cho sôi lại. Hành lá cắt nhỏ"
8294,2114,3,"Nêm thêm muối và chút nước mắm, thêm hành lá vào"
8295,2115,1,"Cá chiên vàng. Phi thơm đầu hành, cho thịt ba rọi vào đảo săn, thêm cà chua cắt nhỏ và nước, muối vào đảo đều cho cà chua mềm rồi cho cá vào rim hai mặt, them nước mắm và đường"
8296,2115,2,"Khi cà chua mềm và cá thấm gia vị, nước rim sánh lại thì thêm hành lá cắt khúc vào và tắt bếp"
8297,2116,1,"Thịt bò rửa sạch để khô, xắt thành miếng vừa ăn. Ướp gia vị và hành tỏi để thấm. Thêm chút dầu mè vào cho thơm."
8298,2116,2,Ớt chuông rửa sạch xắt thành miếng tương tự thịt bò. Tàu xì rửa sạch cho bớt mặn để ráo nước. Hành tím và tỏi băm nhuyễn.
8299,2116,3,Sốt xào xí muội thêm chút nước và chút hạt nêm cho đậm đà
8300,2116,4,"Bắc chảo mỡ cho nóng rồi phi tỏi và hành tím cho thơm vàng, cho ớt chuông vào xào nhanh tay lửa lớn cho cháy xém dậy mùi thơm."
8301,2116,5,"Tiếp tục làm nóng chảo, cho mỡ vào rồi phi thơm vàng tỏi và hành tím băm rồi cho tàu xì vào phi cùng. Cho thịt bò và cào săn lại. Rưới nước sốt xí muội vào đảo đều tay."
8302,2116,6,Cho ớt chuông đã xào khi nãy vào đảo đều. Múc ra dĩa trình bày. Rắc tiêu cho thơm.
8303,2117,1,"Hành tây cắt múi cau, lấy 1 ít cắt nhỏ, phi thơm và xào thịt cho chín tới thì cho hành tây vào xào chung"
8304,2117,2,"Hành tây hơi tái thì cho cá hộp vào xào chung, nêm thêm chút đường và chút nước mắm cho thơm"
8305,2118,1,"Mộc nhĩ ngâm nở rửa sạch. Tất cả các loại nấm rửa sạch, vắt ráo nước. Sau đó cho vào máy xay thịt xay nhỏ hoặc có thể băm nhỏ."
8306,2118,2,"Cho các nguyên liệu vào chảo, nêm dầu ăn, hạt nêm, muối, sau đó xào nhỏ lửa khoảng 20 đến 30 phút. Nấm khô ráo nhưng không bị xác. Vị đậm đà mà vẫn ngọt tự nhiên. Sau khi xào nấm xong cho rong biển vào đảo đều rồi tắt bếp."
8307,2119,1,"Thịt cắt miếng mỏng, bóp muối rửa sạch, ướp với 1/2mcf hạt nêm, 1mc nước mắm, 1/2mcf tiêu xay trong 30 phút. Sau đó cho bột chiên giòn vào tô thịt, lắc đều cho bột phủ đều miếng thịt và cho vào chảo chiên vàng hai mặt"
8308,2119,2,"Để nguội cắt miếng vừa ăn, chấm cùng tương ớt để lai rai hoặc nước mắm/nước tương để dùng kèm với cơm nóng rất ngon"
8309,2120,1,"Các nguyên liệu rau củ sơ chế, rửa sạch; măng tây cắt vát mỏng phần non, ớt chuông cắt dọc, hành tây cắt mỏng ngâm vào 1 thau nước đá; rau thơm thái rối, dứa cắt con chì để riêng."
