RecipeId,IngredientId,Quantity,IngredientName,tokens,IngredientClean,IngredientProcessed
40,252,200 g,củ cải,['cải'],cải,cải
40,253,150 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
40,254,1/4 muỗng cà phê,muối,['muối'],muối,muối
40,255,1 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
40,256,1/2 muỗng cà phê,đường,['đường'],đường,đường
40,257,1/2 muỗng cà phê,nước màu thốt nốt,"['nước', 'màu', 'thốt', 'nốt']",nước màu thốt nốt,nước_màu_thốt_nốt
40,258,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
40,259,1/4 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
41,260,2 con,cá,['cá'],cá,cá
41,261,1 củ,hành tây,['hành tây'],hành tây,hành_tây
41,262,1 miếng,gừng,['gừng'],gừng,gừng
41,263,30 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
41,264,,gia vị,['gia vị'],gia vị,gia_vị
42,265,,rau bồ ngót,"['rau', 'bồ ngót']",rau bồ ngót,rau_bồ_ngót
42,266,,tôm,['tôm'],tôm,tôm
42,267,,mực,['mực'],mực,mực
42,268,,hành tím,"['hành', 'tím']",hành tím,hành_tím
42,269,,tỏi,['tỏi'],tỏi,tỏi
42,270,,hành lá,"['hành', 'lá']",hành lá,hành_lá
42,271,,đường,['đường'],đường,đường
42,272,,muối,['muối'],muối,muối
42,273,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
42,274,,tiêu,['tiêu'],tiêu,tiêu
43,275,350,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
43,276,100 gr,giò sống,"['giò', 'sống']",giò sống,giò_sống
43,277,1 mcf,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
43,278,1 mcf,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
43,279,1 xíu,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
43,280,2 mcf,đường,['đường'],đường,đường
43,281,1 mc,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
43,282,1 mcf,bột tỏi,"['bột', 'tỏi']",bột tỏi,bột_tỏi
43,283,1 mcf,bột hành,"['bột', 'hành']",bột hành,bột_hành
43,284,1 xíu,tiêu,['tiêu'],tiêu,tiêu
44,285,,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
44,286,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
44,287,Xíu,muối,['muối'],muối,muối
45,288,500 g,đuôi heo,"['đuôi', 'heo']",đuôi heo,đuôi_heo
45,289,300 g,củ sen,['sen'],sen,sen
45,290,200 g,hạt sen,"['hạt', 'sen']",hạt sen,hạt_sen
45,291,,hành lá,"['hành', 'lá']",hành lá,hành_lá
45,292,,rau mùi,"['rau', 'mùi']",rau mùi,rau_mùi
46,293,150 g,nếp thái,['nếp'],nếp,nếp
46,294,80 g,thịt gà,"['thịt', 'gà']",thịt gà,thịt_gà
46,295,2 cái,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
46,296,1/2 cây,lạp xưởng,['lạp xưởng'],lạp xưởng,lạp_xưởng
46,297,40 g,xá xíu,"['xá', 'xíu']",xá xíu,xá_xíu
46,298,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
46,299,1 muỗng cà phê,nước tương,"['nước', 'tương']",nước tương,nước_tương
46,300,1 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
46,301,1/4 muỗng cà phê,muối,['muối'],muối,muối
47,302,500 gram,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
47,303,1 củ,hành tây,['hành tây'],hành tây,hành_tây
47,304,2-3 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
47,305,1 tbsp,baking soda,"['baking', 'soda']",baking soda,baking_soda
47,306,2 tbsp,sữa đặc,"['sữa', 'đặc']",sữa đặc,sữa_đặc
47,307,2 tsp,muối,['muối'],muối,muối
47,308,2 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
47,309,2 tsp,tiêu,['tiêu'],tiêu,tiêu
48,310,1 kg,cá trắm,"['cá', 'trắm']",cá trắm,cá_trắm
48,311,300 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
49,312,800 g,thịt cá,"['thịt', 'cá']",thịt cá,thịt_cá
49,313,50 g,thì là,"['thì', 'là']",thì là,thì_là
49,314,30 g,bột năng,"['bột', 'năng']",bột năng,bột_năng
49,315,,mì chính,"['mì', 'chính']",mì chính,mì_chính
49,316,,hạt tiêu,"['hạt', 'tiêu']",hạt tiêu,hạt_tiêu
50,317,,cá cơm,"['cá', 'cơm']",cá cơm,cá_cơm
50,318,,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
50,319,Chút,đường,['đường'],đường,đường
51,320,1/2 cái,giò heo,"['giò', 'heo']",giò heo,giò_heo
51,321,1 trái,thơm,['thơm'],thơm,thơm
51,322,20 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
51,323,,gia vị,['gia vị'],gia vị,gia_vị
52,324,10 cái,chân gà,"['chân', 'gà']",chân gà,chân_gà
52,325,3 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
52,326,,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
52,327,5 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
52,328,,gia vị,['gia vị'],gia vị,gia_vị
53,329,1 kg,măng,['măng'],măng,măng
53,330,300 g,thịt xay,"['thịt', 'xay']",thịt xay,thịt_xay
53,331,50 g,nấm hương,"['nấm', 'hương']",nấm hương,nấm_hương
53,332,50 g,mộc nhĩ,"['mộc', 'nhĩ']",mộc nhĩ,mộc_nhĩ
53,333,,hành,['hành'],hành,hành
53,334,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
53,335,,mắm,['mắm'],mắm,mắm
53,336,,mì chính,"['mì', 'chính']",mì chính,mì_chính
53,337,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
53,338,2 quả,trứng,['trứng'],trứng,trứng
55,339,300 g,cá cơm,"['cá', 'cơm']",cá cơm,cá_cơm
55,340,,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
55,341,1 miếng,gừng,['gừng'],gừng,gừng
55,342,,gia vị,['gia vị'],gia vị,gia_vị
56,343,300 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
56,344,1/2 trái,khóm,['khóm'],khóm,khóm
56,345,4 mcf,đường cát,"['đường', 'cát']",đường cát,đường_cát
56,346,1/4mcf,muối,['muối'],muối,muối
56,347,1/2mcf,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
56,348,1/2mcf,tiêu,['tiêu'],tiêu,tiêu
56,349,2mc,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
57,350,100 g,bột mì,"['bột', 'mì']",bột mì,bột_mì
57,351,10 gr,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
57,352,30 g,bơ,['bơ'],bơ,bơ
57,353,60 ml,sữa,['sữa'],sữa,sữa
57,354,1 quả,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
57,355,15 g,đường xay,"['đường', 'xay']",đường xay,đường_xay
58,356,1 con,cá rô phi,"['cá', 'rô phi']",cá rô phi,cá_rô_phi
58,357,1 thìa cà phê,muối,['muối'],muối,muối
58,358,10 g,thì là,"['thì', 'là']",thì là,thì_là
58,359,50 g,cải con,"['cải', 'con']",cải con,cải_con
58,360,100 g,rau cần nước,"['rau', 'cần', 'nước']",rau cần nước,rau_cần_nước
58,361,400 g,bún,['bún'],bún,bún
58,362,50 g,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
58,363,2 thìa canh,dấm bỗng,"['dấm', 'bỗng']",dấm bỗng,dấm_bỗng
58,364,1 thìa canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
58,365,1 thìa cà phê,đường,['đường'],đường,đường
58,366,1 thìa cà phê,bột hành,"['bột', 'hành']",bột hành,bột_hành
58,367,1 thìa cà phê,bột nghệ,"['bột', 'nghệ']",bột nghệ,bột_nghệ
58,368,2 quả (150 g),cà chua,"['cà', 'chua']",cà chua,cà_chua
58,369,1 nhánh (10 g),nghệ,['nghệ'],nghệ,nghệ
58,370,3 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
58,371,1 củ,gừng,['gừng'],gừng,gừng
58,372,160 gr,chả cá,"['chả', 'cá']",chả cá,chả_cá
59,373,300 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
59,374,150 g,cá cơm,"['cá', 'cơm']",cá cơm,cá_cơm
59,375,1/4 trái,thơm,['thơm'],thơm,thơm
59,376,1 mc,hành tím,"['hành', 'tím']",hành tím,hành_tím
59,377,20 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
59,378,,gia vị,['gia vị'],gia vị,gia_vị
60,379,500 gr,gà,['gà'],gà,gà
60,380,150 gr,bột mì,"['bột', 'mì']",bột mì,bột_mì
60,381,80 gr,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
60,382,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
60,383,,muối,['muối'],muối,muối
60,384,,tiêu,['tiêu'],tiêu,tiêu
60,385,,hành tím,"['hành', 'tím']",hành tím,hành_tím
60,386,,đường,['đường'],đường,đường
61,387,50 gram,miến,['miến'],miến,miến
61,388,5-6 tai,nấm hương,"['nấm', 'hương']",nấm hương,nấm_hương
61,389,2 cây,nấm đùi gà,"['nấm', 'đùi', 'gà']",nấm đùi gà,nấm_đùi_gà
61,390,1 cây,cải mèo,['cải mèo'],cải mèo,cải_mèo
61,391,1 nửa củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
61,392,1 nắm,hành lá,"['hành', 'lá']",hành lá,hành_lá
61,393,2 thìa,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
61,394,1 thìa,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
61,395,1 thìa,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
61,396,1/ 2 thìa,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
61,397,1 củ,hành,['hành'],hành,hành
62,398,80 g,bột mì,"['bột', 'mì']",bột mì,bột_mì
62,399,80 g,bột khoai tây,"['bột', 'khoai tây']",bột khoai tây,bột_khoai_tây
62,400,170g,nước,['nước'],nước,nước
62,401,1 mc,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
62,402,150g,chả tôm,"['chả', 'tôm']",chả tôm,chả_tôm
62,403,150g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
62,404,2 tép,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
62,405,1/2mcf,bột nêm,"['bột', 'nêm']",bột nêm,bột_nêm
62,406,1/4 mcf,tiêu,['tiêu'],tiêu,tiêu
62,407,1/2mc,trứng,['trứng'],trứng,trứng
63,408,150 gr,tôm,['tôm'],tôm,tôm
63,409,,bột bánh bèo,"['bột', 'bánh bèo']",bột bánh bèo,bột_bánh_bèo
63,410,160 gr,bột gạo,"['bột', 'gạo']",bột gạo,bột_gạo
63,411,40 gr,bột năng,"['bột', 'năng']",bột năng,bột_năng
63,412,1/2 muỗng cafe,muối,['muối'],muối,muối
63,413,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
63,414,250 gr,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
63,415,250 gr,nước sôi,"['nước', 'sôi']",nước sôi,nước_sôi
64,416,1 hộp,đậu nành lên men natto,"['đậu nành', 'lên men', 'natto']",đậu nành lên men natto,đậu_nành_lên_men_natto
64,417,1 quả,trứng,['trứng'],trứng,trứng
65,418,2 khúc,cá bớp,"['cá', 'bớp']",cá bớp,cá_bớp
65,419,150 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
65,420,2 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
65,421,,hành lá,"['hành', 'lá']",hành lá,hành_lá
65,422,,gia vị,['gia vị'],gia vị,gia_vị
66,423,300 gram,cá khoai,"['cá', 'khoai']",cá khoai,cá_khoai
66,424,1/2 mớ,rau ngon,"['rau', 'ngon']",rau ngon,rau_ngon
66,425,1 nắm,thìa là,['là'],là,là
66,426,1 tí,bột nghệ,"['bột', 'nghệ']",bột nghệ,bột_nghệ
66,427,2 củ,hành,['hành'],hành,hành
66,428,1 tép,tỏi,['tỏi'],tỏi,tỏi
66,429,1 nhánh,gừng,['gừng'],gừng,gừng
66,430,2 thìa,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
66,431,1/2 thìa,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
67,432,1 khúc (200 gr),cá hồi,"['cá', 'hồi']",cá hồi,cá_hồi
67,433,1/2 quả,máy quay,"['máy', 'quay']",máy quay,máy_quay
67,434,1 chút xíu,muối,['muối'],muối,muối
67,435,1 tsp,tỏi,['tỏi'],tỏi,tỏi
67,436,1 tbsp,bơ,['bơ'],bơ,bơ
68,437,250 g,đậu rồng,"['đậu', 'rồng']",đậu rồng,đậu_rồng
68,438,200 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
69,439,300 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
69,440,100 g,giò sống,"['giò', 'sống']",giò sống,giò_sống
69,441,20 g,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
69,442,1 muỗng canh,mỡ,['mỡ'],mỡ,mỡ
69,443,1 muỗng cf,muối,['muối'],muối,muối
69,444,2 muỗng cf,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
69,445,1 muỗng cf,tiêu,['tiêu'],tiêu,tiêu
69,446,4 muỗng canh,tương cà,['tương cà'],tương cà,tương_cà
69,447,2 chén,nước,['nước'],nước,nước
69,448,1 muỗng canh,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
69,449,,gia vị,['gia vị'],gia vị,gia_vị
70,450,250 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
70,451,10 g,lá lốt,"['lá', 'lốt']",lá lốt,lá_lốt
70,452,1 muỗng,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
70,453,1 ít,muối,['muối'],muối,muối
70,454,1 ít,tiêu xay,"['tiêu', 'xay']",tiêu xay,tiêu_xay
70,455,1 ít,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
71,456,100 g,trám,['trám'],trám,trám
71,457,100 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
71,458,2 bát con,cơm nguội,"['cơm', 'nguội']",cơm nguội,cơm_nguội
71,459,,gia vị,['gia vị'],gia vị,gia_vị
71,460,,hành,['hành'],hành,hành
72,461,500 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
72,462,50 g,đậu trắng,"['đậu', 'trắng']",đậu trắng,đậu_trắng
72,463,50 g,đậu đỏ,"['đậu', 'đỏ']",đậu đỏ,đậu_đỏ
72,464,50 g,đậu ngự,"['đậu', 'ngự']",đậu ngự,đậu_ngự
72,465,50 g,đậu mắt ngọc,"['đậu', 'mắt', 'ngọc']",đậu mắt ngọc,đậu_mắt_ngọc
72,466,50 g,đậu hà lan,"['đậu', 'hà lan']",đậu hà lan,đậu_hà_lan
72,467,1 củ (100g),cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
72,468,1 củ (100g),khoai tây,['khoai tây'],khoai tây,khoai_tây
72,469,1000 ml,nước dừa,"['nước', 'dừa']",nước dừa,nước_dừa
72,470,,cà chua,"['cà', 'chua']",cà chua,cà_chua
72,471,1/2 củ (50g),hành tây,['hành tây'],hành tây,hành_tây
72,472,1/2 thìa cà phê,tiêu,['tiêu'],tiêu,tiêu
72,473,,gia vị,['gia vị'],gia vị,gia_vị
73,474,1 vỉ,cá cơm,"['cá', 'cơm']",cá cơm,cá_cơm
73,475,1 miếng,gừng,['gừng'],gừng,gừng
73,476,1 mc,tỏi,['tỏi'],tỏi,tỏi
73,477,1/2 chén,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
73,478,,gia vị,['gia vị'],gia vị,gia_vị
74,479,100 gr,tempeh ngũ đậu,"['tempeh ngũ', 'đậu']",tempeh ngũ đậu,tempeh_ngũ_đậu
74,480,100 gr,nấm,['nấm'],nấm,nấm
74,481,2 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
75,482,700 gam,cá lóc,['cá lóc'],cá lóc,cá_lóc
75,483,200 gam,bầu,['bầu'],bầu,bầu
75,484,150 gam,nấm rơm,"['nấm', 'rơm']",nấm rơm,nấm_rơm
75,485,130 gam,gạo,['gạo'],gạo,gạo
75,486,1 củ,hành tây,['hành tây'],hành tây,hành_tây
75,487,3 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
75,488,1 tbsp,tỏi,['tỏi'],tỏi,tỏi
75,489,20 gam,gừng,['gừng'],gừng,gừng
75,490,100 gam,hành phi,"['hành', 'phi']",hành phi,hành_phi
75,491,50 gam,hành lá,"['hành', 'lá']",hành lá,hành_lá
75,492,1/2 tbsp,đường,['đường'],đường,đường
75,493,1/2 tsp,muối,['muối'],muối,muối
75,494,1 tbsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
75,495,1.5 tsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
75,496,3 tsp,tiêu,['tiêu'],tiêu,tiêu
75,497,2 tbsp,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
75,498,2 tbsp,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
76,499,150 gr,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
76,500,500 gr,khoa tây,"['khoa', 'tây']",khoa tây,khoa_tây
76,501,100 gr,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
76,502,3 tép,tỏi,['tỏi'],tỏi,tỏi
76,503,4,củ hành tím,"['hành', 'tím']",hành tím,hành_tím
76,504,2 muỗng cafe,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
76,505,1 muỗng cafe,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
76,506,1 muỗng cafe,đường,['đường'],đường,đường
76,507,1/2 muỗng cafe,tiêu,['tiêu'],tiêu,tiêu
77,508,2 trái,su su,['su su'],su su,su_su
77,509,100 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
77,510,1/2 muỗng cà phê,muối,['muối'],muối,muối
77,511,1/3 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
77,512,1 muỗng cà phê,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
77,513,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
77,514,1 muỗng cà phê,tỏi,['tỏi'],tỏi,tỏi
78,515,1 kg,nấm sò,"['nấm', 'sò']",nấm sò,nấm_sò
78,516,1 thìa cafe,bột nêm ngưu bàng,"['bột', 'nêm', 'ngưu', 'bàng']",bột nêm ngưu bàng,bột_nêm_ngưu_bàng
78,517,1 thìa cafe,nước tương,"['nước', 'tương']",nước tương,nước_tương
79,518,100 g,hạt sen,"['hạt', 'sen']",hạt sen,hạt_sen
79,519,2 quả,mướp,['mướp'],mướp,mướp
79,520,2 cây,nấm đùi gà,"['nấm', 'đùi', 'gà']",nấm đùi gà,nấm_đùi_gà
79,521,,hành lá,"['hành', 'lá']",hành lá,hành_lá
79,522,,gia vị,['gia vị'],gia vị,gia_vị
80,523,1 chiếc,giò heo,"['giò', 'heo']",giò heo,giò_heo
80,524,1 thìa canh,mắm tôm,"['mắm', 'tôm']",mắm tôm,mắm_tôm
80,525,100 g,riềng,['riềng'],riềng,riềng
80,526,3 thìa canh,mẻ,['mẻ'],mẻ,mẻ
80,527,1 củ,hành,['hành'],hành,hành
80,528,3 nhánh,tỏi,['tỏi'],tỏi,tỏi
80,529,,nước dừa,"['nước', 'dừa']",nước dừa,nước_dừa
80,530,,gia vị,['gia vị'],gia vị,gia_vị
81,531,500 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
81,532,1 mẩu,gừng,['gừng'],gừng,gừng
81,533,,hành,['hành'],hành,hành
81,534,2 mc,giấm,['giấm'],giấm,giấm
81,535,1 mcf,muối,['muối'],muối,muối
82,536,500 gam,cánh gà,"['cánh', 'gà']",cánh gà,cánh_gà
82,537,12 cái,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
82,538,10 gam,gừng,['gừng'],gừng,gừng
82,539,1 tbsp,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
82,540,2 tbsp,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
82,541,1/2 tsp,muối,['muối'],muối,muối
82,542,1/2 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
82,543,1/4 tsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
82,544,1 tsp,đường phèn,"['đường', 'phèn']",đường phèn,đường_phèn
82,545,1 tbsp,tiêu,['tiêu'],tiêu,tiêu
82,546,1/2 tbsp,rượu,['rượu'],rượu,rượu
83,547,300 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
83,548,500 g,rau tần ô,"['rau', 'tần ô']",rau tần ô,rau_tần_ô
83,549,3 tép,tỏi,['tỏi'],tỏi,tỏi
83,550,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
83,551,1 muỗng cà phê,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
83,552,1 muỗng cà phê,nước tương,"['nước', 'tương']",nước tương,nước_tương
83,553,1 muỗng cà phê,đường,['đường'],đường,đường
84,554,500 g,cá rô phi,"['cá', 'rô phi']",cá rô phi,cá_rô_phi
84,555,200 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
84,556,2 tai,mộc nhĩ,"['mộc', 'nhĩ']",mộc nhĩ,mộc_nhĩ
84,557,,hành củ,['hành'],hành,hành
84,558,,tiêu,['tiêu'],tiêu,tiêu
84,559,,gia vị,['gia vị'],gia vị,gia_vị
84,560,1 gói,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
85,561,,tôm,['tôm'],tôm,tôm
85,562,1 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
85,563,1/2 bó,rau tía tô,"['rau tía', 'tô']",rau tía tô,rau_tía_tô
85,564,2 nắm,đậu phộng rang,"['đậu', 'phộng', 'rang']",đậu phộng rang,đậu_phộng_rang
85,565,2 mc,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
85,566,1 ít,hành phi,"['hành', 'phi']",hành phi,hành_phi
86,567,2,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
86,568,1/2 cup,sữa bơ,"['sữa', 'bơ']",sữa bơ,sữa_bơ
86,569,1 nhúm,muối,['muối'],muối,muối
86,570,25 gr,bơ,['bơ'],bơ,bơ
86,571,4 lát,bánh mì sandwich,"['bánh mì', 'sandwich']",bánh mì sandwich,bánh_mì_sandwich
87,572,1 miếng,cá hồi,"['cá', 'hồi']",cá hồi,cá_hồi
87,573,50 g,bắp cải,"['bắp', 'cải']",bắp cải,bắp_cải
87,574,30 g,hành tây,['hành tây'],hành tây,hành_tây
87,575,1 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
87,576,10 g,bơ,['bơ'],bơ,bơ
87,577,2 muỗng canh,miso trắng,"['miso', 'trắng']",miso trắng,miso_trắng
87,578,1.5 muỗng canh,mirin,['mirin'],mirin,mirin
87,579,1 muỗng canh,rượu,['rượu'],rượu,rượu
87,580,1 muỗng canh,đường,['đường'],đường,đường
87,581,0.5 muỗng cà phê,nước tương,"['nước', 'tương']",nước tương,nước_tương
88,582,1/2 kg,cá ồ,"['cá', 'ồ']",cá ồ,cá_ồ
88,583,150 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
88,584,100 g,mỡ,['mỡ'],mỡ,mỡ
88,585,200 g,cải chua,['cải chua'],cải chua,cải_chua
88,586,5 trái,chuối,['chuối'],chuối,chuối
88,587,3 muỗng,mắm,['mắm'],mắm,mắm
88,588,1 muỗng,đường,['đường'],đường,đường
88,589,1 muỗng,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
88,590,1 trái,ớt sừng,"['ớt', 'sừng']",ớt sừng,ớt_sừng
88,591,1 vài,trái ớt xiêm,"['ớt', 'xiêm']",ớt xiêm,ớt_xiêm
88,592,2 cây,hành lá,"['hành', 'lá']",hành lá,hành_lá
89,593,250 gr,cá cơm,"['cá', 'cơm']",cá cơm,cá_cơm
89,594,,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
89,595,,hành tím,"['hành', 'tím']",hành tím,hành_tím
89,596,,hành lá,"['hành', 'lá']",hành lá,hành_lá
89,597,,tiêu,['tiêu'],tiêu,tiêu
90,598,300 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
90,599,150 g,cải son,['cải son'],cải son,cải_son
90,600,2 nhánh,húng thơm,"['húng', 'thơm']",húng thơm,húng_thơm
90,601,1 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
90,602,2-3 tép,tỏi,['tỏi'],tỏi,tỏi
90,603,10 g,mè,['mè'],mè,mè
90,604,,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
90,605,,nước tương,"['nước', 'tương']",nước tương,nước_tương
90,606,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
90,607,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
90,608,,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
90,609,,tiêu,['tiêu'],tiêu,tiêu
91,610,300 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
91,611,1 mc,tỏi,['tỏi'],tỏi,tỏi
91,612,,gia vị,['gia vị'],gia vị,gia_vị
92,613,1/2 con,gà,['gà'],gà,gà
92,614,1 bộ,lòng gà,"['lòng', 'gà']",lòng gà,lòng_gà
92,615,1/3 củ,khoai môn,"['khoai', 'môn']",khoai môn,khoai_môn
92,616,1 lon,gạo,['gạo'],gạo,gạo
