IngredientId,RecipeId,IngredientName,Quantity
2538,361,ớt ,1 trái
2539,361,nước tương,2-3 mc
2540,362,cá nục ,250 gr
2541,362,xoài,1 trái
2542,362,ớt,2 trái
2543,362,tỏi,1 tép
2544,362,"Gia vị: muối, nước mắm , đường",
2545,362,Dầu ăn,
2546,363,Mì tôm,1 gói
2547,363,Mực ,100 g
2548,363,Rau ngổ,5 g
2549,363,Ngò gai,5 g
2551,363,Nước,400 ml
2552,364,Thịt heo,100 g
2553,364,Cà chua,1 quả
2554,364,Nấm hải sản,100 g
2555,364,Nước,500 ml
2556,364,Muối,1/2 thìa cà phê
2557,364,Hạt nêm,1 thìa cà phê
2558,364,Dầu ăn (Tuỳ chọn),1 thìa canh
2559,364,nước,500 ml
2560,364,nước mắm,1/2 thìa cà phê
2561,365,Trứng gà,1 quả
2562,365,Dầu ăn (1 muỗng canh),10 ml
2563,365,(tùy chọn) Muối tiêu,1 nhúm
2566,366,Thịt bò xay,300 g
2567,366,Mỡ heo,80 g
2568,366,Tỏi ,30 g
2569,366,Hành lá,20 g
2570,366,Lá lốt (tuỳ ý để ướp ),
2571,366,Hạt nêm,1 muỗng canh
2572,366,Bột ngọt,1/2 muỗng canh
2573,366,Nước mắm,1/2 muỗng canh
2574,366,Tiêu,1/2 muỗng cà phê
2576,366,Lá lốt (bản to để cuốn),
2577,366,xà lách,
2578,366,Bánh tráng,
2579,366,Dưa leo,1 quả
2580,367,ếch (đã làm sạch),1 kí
2581,367,cà chua,2 quả
2582,367,măng ,300 gr
2583,367,nấm hương ,10 cái
2584,367,dứa,1/4 quả
2585,367,sả,4 cây
2586,367,dầu màu điều,1 tbsp
2587,367,bột nghệ,1 tsp
2588,367,củ hành tây,1/2
2589,367,dừa,2 quả
2590,367,sa tế,1 muỗng canh
2591,367,ớt sừng,1 quả
2592,367,măng,100 gr
2593,367,"lá lốt , tía tô , mùi tàu",1 nắm
2594,367,mẻ hoặc dấm,1 ít
2595,367,bột chiên giòn hoặc bột bắp,2 tbsp
2596,367,Bún ,500 gr
2598,367,"Gia vị: muối, đường, nước mắm",1 ít
2599,368,"thịt gà (luộc, xé)",1 cái
2600,368,dưa leo,2 trái
2601,368,hành tây ,1/2 củ
2603,369,thịt heo xay,150 g
2604,369,mướp,1 trái
2605,369,bắp ngọt,100 g
2606,369,táo tàu ,50 g
2607,369,kỷ tử,10 g
2608,369,gia vị knorr,1 viên
2609,369,dầu mè,1 muỗng cf
2610,369,tiêu,1 muỗng cf
2611,370,Cá bống,300 g
2612,370,Nghệ   ,20 g
2613,370,Tỏi,5 tép
2614,370,Ớt,2 quả
2615,370,Nước mắm,2 muỗng canh
2616,370,Đường,1 muỗng cà phê
2617,370,Tiêu,1/2 muỗng cà phê
2618,370,Dầu ăn / mỡ nước,1 muỗng canh
2619,371,ghẹ ,250 gr
2620,371,rau đay,300 gr
2621,371,mướp hương,300 gr
2622,371,hành tím,1 củ
2623,371,dầu ăn,2 muỗng cafe
2624,371,"Gia vị: muối, hạt nêm, bột ngọt, tiêu",
2632,373,Cánh gà,500 g
2633,373,Tiêu,1/2 thìa cà phê
2634,373,Bột ớt,1 thìa cà phê
2635,373,Hạt nêm,1 thìa cà phê
2636,373,Bột bắp,5 thìa canh
2637,373,(tách hạt ) Bắp ngọt,1 trái
2638,373,Tỏi ,2 thìa canh
2639,373,Ớt ,1 thìa canh
2640,373,( loại nào cũng được) Bơ,30 g
2641,373,Dầu ăn,
2642,373,Tương ớt,5 thìa canh
2643,373,Nước mắm,1 thìa canh
2644,373,Nước lọc,1/2 chén
2645,373,Đường,1 thìa canh
2646,374,xương gà,1 bộ
2647,374,đùi gà,1 cái
2648,374,hẹ,20 g
2649,374,hành lá,Ít
2650,374,bánh canh,500 g
2651,374,Gia vị,
2652,375,Cá tắc kè,5 con (750 g)
2653,375,Rau răm,30 g
2654,375,Chanh,1 quả
2655,375,Muối,1 thìa cà phê
2656,375,Nước mắm,3 thìa canh
2657,375,Ớt,2 trái
2658,375,Tỏi,2 tép
2659,375,Đường,1 thìa cà phê
2660,376,cơm nguội,3 tô
2661,376,trứng,5 quả
2662,376,"bắp ngọt, đậu hà lan , đậu que , cà rốt , hành tây",100 g
2663,376,"chả lụa , lạp xưởng ,xúc xích, xúc xích phô mai (xúc xích trắng)",50 g
2664,376,Hành lá,
2665,376,tương cà hoặc 1 hộp cà hộp,1/3 cup
2666,376,mayonnaise,1/4 cup
2667,376,tương ớt,2 tbsp
2668,376,dầu hào,2 tbsp
2669,376,dầu màu điều,2 tbsp
2670,376,phô mai ,1-2 lát
2671,376,"Gia vị: bột tỏi, bột hành ,hạt nêm,nước tương,lá oregano",
2672,377,Tôm ,150 g
2673,377,Mướp hương,200 g
2674,377,Táo đỏ,8 quả
2675,377,Hành lá,2 nhánh
2676,377,Nước,800 ml
2677,377,Dầu ăn,1 muỗng canh
2678,377,hạt nêm,1 muỗng canh
2679,377,Muối,1/2 muỗng cà phê
2680,377,Tiêu,1/4 muỗng cà phê
2681,378,đùi gà,10 cái
2682,378,nước mắm,3 muỗng canh
2684,378,tiêu,1/2 muỗng cf
2685,378,dầu ăn,300 ml
2686,378,xà lách,5
2687,378,ngò rí,1 nhánh
2688,379,Thịt bò (chín),
2691,379,"Muối, đường, hạt nêm, bột canh",
2693,379,Dừa non,
2694,379,táo,2-3 quả
2695,379,Hành tây,
2696,379,sả,3-4 củ
2697,379,Ớt,
2698,379,Dứa,
2699,379,Rau mùi,
2700,379,Hành  ,
2701,379,Rau mùi tàu,
2702,379,nước dừa,1 lít
2703,379,nước khoáng có ga,500 ml
2704,379,"dấm, đường, muối, bột canh",
2708,379,Bún,
2709,379,Mì tôm (để ăn với nước dùng nếu có nhu cầu 😊),
2710,379,"Cà rốt , dưa chuột , dứa ",
2711,379,"Xà lách , cải thảo , nấm (nói chung là rau củ theo mùa tuỳ nhu cầu thui ạ)",
2712,379,Quẩy,
2713,379,Đậu hũ,
2714,379,Thịt bò,
2716,379,Bánh tráng,
2717,380,Bún ,1 kí
2718,380,Đậu phụ,8 miếng
2719,380,"Lòng heo (tim heo , gan heo , phèo, bao tử , dồi huyết đã luộc)",800 g
2720,380,thịt ba chỉ (đã luộc),200 gr
2721,380,Húng lủi,10 g
2722,380,Húng láng,10 g
2723,380,Kinh giới,10 g
2724,380,hành lá,1 nắm
2725,380,Dầu ăn,1 muỗng canh
2727,380,Mắm tôm,2 muỗng canh
2728,380,Đường,2 muỗng cà phê
2729,380,chanh,2 muỗng cà phê
2730,380,Ớt ,1 quả
2731,381,Thịt heo xay,500 g
2732,381,Hành tím ,1 muỗng canh
2733,381,Tỏi ,1 muỗng cà phê
2734,381,Bột bắp,1 muỗng canh
2735,381,Nước tương,3 muỗng canh
2736,381,tiêu,1 nhúm
2737,381,muối,1 nhúm
2738,381,mirin,1 muỗng canh
2739,381,Đường,1/2 muỗng canh
2740,381,Dầu ăn,2 muỗng canh
2741,381,Mè,1 muỗng cà phê
2742,381,Tiêu,1/2 muỗng cà phê
2743,381,Hành lá,1 nhánh
2744,381,bột chiên giòn,2 muỗng canh
2745,382,vịt,1 con
2746,382,củ sen,300 g
2747,382,dừa,1 quả
2748,382,"Hành củ , gừng , gia vị",
2749,383,cá basa,500 gr
2750,383,ức gà ,150 gr
2751,383,bột khoai tây ( bột năng),50 gr
2752,383,bột nở (baking powder),5 gr
2753,383,hành tím ,1 muỗng canh
2754,383,bột tỏi,1 muỗng cafe
2755,383,nước mắm,2 muỗng cafe
2756,383,đường,2 muỗng cafe
2757,383,bột ngọt,1 muỗng cafe
2758,383,tiêu,1 muỗng cafe
2759,383,dầu ăn hoặc mỡ heo nước,1 muỗng canh
2761,384,Nấm tràm,100 g
2762,384,Tiêu xanh,1 nhánh
2763,384,Rau răm,1 nắm
2764,384,Nước mắm,1 muỗng canh
2765,384,Nước tương,1 muỗng canh
2766,384,Đường,2 muỗng cà phê
2767,384,Muối,1 ít
2768,384,Dầu ăn,1 ít
2769,385,bí đỏ,500 gr
2770,385,cá hồi,2 lát
2771,385,hành tây,1 củ
2772,385,ngò rí,3 tép
2773,385,dầu olive,2 muỗng canh
2774,385,"Gia vị: muối, hạt nêm, bột ngọt, tiêu",
2775,386,gà,1/2 con
2776,386,củ gừng ,1
2777,386,Gia vị,
2778,387,Thịt vai,500 g
2779,387,Thịt ba chỉ,500 g
2780,387,Sữa đặc,2 muỗng canh
2781,387,Nước,1
2782,387,Baking soda,1 thìa cà phê
2783,387,( ướp + thêm khi hầm )Muối,1 thìa cà phê
2784,387,Tiêu,1 ít
2785,387,Hành tím,5 củ
2786,388,vịt,1 con
2787,388,nước dừa,200 ml
2788,388,nấm rơm,200 g
2789,388,khoai môn,1 củ
2790,388,rau muống ,1 bó
2791,388,dầu màu điều,1 tsp
2792,388,nước mắm,2 tbsp
2793,388,"hạt nêm, tiêu",1 tsp
2794,388,"tỏi,  ",1 củ
2796,388,chao ngọt,2 tbsp
2797,388,sữa đặc,1 tbsp
2798,388,ớt ,1 trái
2799,389,dưa hường,2 trái
2800,389,giò lụa,1 lát
2801,390,chân gà,10 cái
2802,390,mướp,2 trái
2803,390,hành lá,20 g
2804,390,Gia vị,
2806,391,thịt lợn,400 gr
2807,391,Gừng,
2808,391,"Muối, tiêu,hạt nêm",
2810,391,tinh bột khoai tây,300 gr
2811,391,Nước,
2812,391,Dầu ăn,
2814,391,nước,250 ml
2815,391,nước tương,3 thìa
2816,391,đường,2 thìa
2817,391,giấm,2 thìa
2818,391,tương cà,1 thìa
2819,391,hạt nêm,1/2 thìa cà phê
2820,391,"Cà rốt , hành tây, táo , dứa và dưa chuột (xắt hạt lựu tỉa hoa theo sở thích)",
2821,392,thịt bò,300 gr
2822,392,dầu ăn,3 muỗng canh
2823,392,nước tương,1 muỗng canh
2824,392,hạt nêm,2 muỗng cafe
2825,392,đường,2 muỗng cafe
2826,392,bột bắp,1 muỗng cafe
2827,392,tiêu ,1 muỗng cafe
2828,392,hành tây,1 củ
2829,392,tỏi ,1 muỗng canh
2830,392,hành tím ,1 muỗng canh
2831,392,sả,2 muỗng canh
2832,392,"xà lách , rau thơm, giá",500 gr
2833,392,bún,1 kg
2834,392,đậu phộng,100 gr
2835,392,ớt ,1 muỗng canh
2836,392,nước mắm,1 chén
2837,392,sắn ,1 củ
2838,392,cà rốt,1/2 củ
2839,393,chả cá,0.5 kg
2840,393,Dưa leo,0.5 kg
2841,393,rau sống,500 g
2842,393,ớt,2 trái
2843,393,tỏi,1 củ
2844,393,nước mắm,5 muỗng
2845,393,đường,5 muỗng
2847,394,cá hồi,400 gr
2848,394,muối,1 nhúm
2849,394,khoai tây,100 gr
2851,395,hàu,300 g
2852,395,thịt heo xay,100 g
2853,395,cà chua,1 trái
2854,395,hành lá,2 củ
2855,395,dầu ăn hoặc mỡ,1 muỗng
2856,395,nước,800 ml
2857,395,rau răm,1/2 bó
2858,395,hành lá,2 cây
2859,395,ngò,2 cây
2860,395,ớt ,2 lát
2861,396,cá cơm ,1 vỉ  340g
2862,396,gừng ,1 miếng
2863,396,bột chiên giòn,4 mc
2864,396,Gia vị,
2865,397,Thịt heo xay,80 g
2866,397,Nấm mèo,20 g
2867,397,Trứng gà,3 quả
2868,397,Hành lá,2 cọng
2869,397,nước mắm,1 muỗng canh
2870,397,Tiêu ,1 ít
2871,397,Dầu ăn,2 muỗng canh
2872,398,"rau: bắp ngọt , cà rốt , đậu Hà Lan",1 gói
2873,398,cơm,2 chén
2874,398,chả bì ,2 cây
2875,398,hành lá,20 g
2876,398,Gia vị,
2877,399,thịt bò,250 g
2878,399,cà chua,1 trái
2879,399,tỏi,1 muỗng
2880,399,cải chua,200 g
2881,399,ngỗ,2 cây
2882,399,rau răm,2 cây
2883,399,ngò gai,
2884,399,ngò rí,1 cây
2885,400,da heo,50 g
2886,400,thịt heo xay,100 g
2887,400,mồng tơi,1 bó
2888,400,Gia vị,
2889,401,thịt bò,150 gr
2890,401,su su,1 củ
2891,401,đậu ve,1 ít
2892,401,ngò rí,1 bó
2893,401,"gia vị: dầu hào, mắm , muối, bột nêm, tiêu",
2894,402,thịt bò,1 kg
2895,402,khoai tây,600 gr
2896,402,cà rốt,300 gr
2897,402,hành tây,150 gr
2898,402,cà ri (125gr),1 hộp
2899,402,tỏi ,2 muỗng canh
2900,402,dầu ăn,1 muỗng canh
2901,402,"Dầu hào , dầu mè, nước tương, hạt nêm, tiêu",Gia vị:
2902,403,tempeh,200 g
2903,403,nấm đùi gà,100 g
2904,403,sa kê,100 g
2905,403,bơ,10 g
2906,403,tỏi,
2907,403,bột nghệ,1 thìa cf
2908,403,bột ngô,1 thìa canh
2909,404,thịt heo,500 gr
2910,404,táo,1 trái
2911,404,hành tây,1 củ
2912,404,"hành tím, tỏi ",3 củ
2913,404,rượu nấu ăn,1/2 cup
2914,404,"garlic, pepper seasoning",1 tbsp
2915,404,muối,2 tsp
2916,404,bột quế (cinnamon),2 tsp
2917,404,lá thơm (bay leaves),2
2918,404,nước tương,2 tbsp
2919,404,đường,1 tbsp
2920,405,Cá bạc má,2 con (khoảng 400g)
2921,405,Mía,2 lóng (khoảng 20cm)
2922,405,Riềng,1 củ nhỏ (30g)
2923,405,Trà khô,1 tbsp
2924,405,Nước mắm,2 tbsp
2925,405,Tương ớt,1 tbsp
2926,405,Dầu mè,1 tbsp
2927,405,Mật ong,2 tbsp
2928,405,Dầu hào,1 tbsp
2929,405,Tiêu,1/2 tsp
2930,405,Ớt,1 quả
2931,405,Hành tím,2 củ
2932,405,Tỏi,2 tép
2933,405,Dấm,2 tbsp
2934,406,thịt heo xay (nhiều mỡ một chút sẽ ngon hơn),500g
2935,406,hạt nêm,2 g
2936,406,mắm tép,60 g
2937,406,tỏi,25 g
2938,406,hành,25 g
2939,406,đường,20 g
2940,406,sả,10 g
2941,406,riềng,50 g
2942,406,dầu màu điều,30 g
2943,406,dầu ăn,50 g
2944,407,măng (đã luộc chín),400 g
2945,407,chả cá ,250 g
2946,407,cải chua,200 g
2947,407,mỡ ,2 muỗng
2948,407,hành tím,3 củ
2949,407,nước mắm,1 muỗng
2950,407,muối hồng,1 ít
2951,407,tiêu ,1 muỗng cafe
2952,407,bột ngọt (tuỳ thích),1 ít
2953,407,Hành lá,
2954,408,cá ngừ,1 kg
2955,408,củ cải,100 g
2956,408,thịt heo,200 g
2957,408,ớt ,3 quả
2958,408,riềng ,100 g
2959,408,Gia vị,
2960,409,Da heo,400 g
2961,409,Thính gạo,30 g
2962,409,Sả,2 cây
2963,409,Muối,5 g
2964,410,"nấm đùi gà ,nấm hương ",2 cây
2965,410,đậu làng Mơ,1 hộp
2966,410,"gừng , tỏi, hành , tiêu",1 miếng
2968,410,"Hành lá , rau mùi",
2969,411,đậu hũ,300 g
2970,411,thơm,1/4 trái
2971,411,nấm mèo,15 g
2972,411,nấm đùi gà,100 g
2973,411,đậu cô ve,200 g
2974,411,cà rốt,1/2 củ
2975,412,cá lăng,1 kg
2976,412,măng,3 củ
2977,412,hành khô,3 củ
2978,412,cà chua,2 quả
2979,412,muối,3 thìa
2980,412,nước mắm,2 thìa
2981,412,mì chính,1/2 thìa
2982,412,nước,"2,5 lít"
2983,412,Dầu ăn,
2984,412,Hành lá,
2985,413,Bột gạo,400 g
2986,413,Nước,2 lít
2987,413,Xương heo,500 g
2988,413,Tôm ,100 g
2989,413,Ruốc Huế,2 thìa cà phê
2990,413,Muối,1 thìa cà phê
2991,413,Nước mắm,1 thìa canh
2992,413,Hành lá,2 cây
2993,413,hành tím,3 củ
2994,414,Nấm đông cô hoặc nấm mỡ,
2995,414,"Dầu olive , bơ",
2996,414,Rượu,
2997,414,"Nấm hương , lá nguyệt quế , tiêu đen, hành tỏi",
2998,414,Miso paste,
2999,414,Cooking cream hoặc whipping cream,
3000,415,gà,1 kg
3001,415,gừng,50 g
3002,415, hành tím,Vài củ
3003,415, hành tây,1 củ
3004,415, cà rốt,1 củ
3005,415,dưa leo,1 trái
3006,415,cà chua,2 trái
3007,416,cá nục,1 kg
3008,416,chuối xanh,5 quả
3009,416,củ cải,200 g
3010,416,riềng,200 g
3011,416,thịt heo,200
3012,416,cà chua,5 quả
3013,416,ớt,3 quả
3014,416,gia vị,
3015,417,Bí đỏ,200 g
3016,417,Đậu phộng,50 g
3017,417,Muối,1/2 muỗng cà phê
3018,417,Hành lá,2 nhánh
3019,417,Ngò gai,2 nhánh
3020,417,Rau om,2 nhánh
3021,417,Nước,800 ml
3027,419,bí đỏ,150 g
3028,419,nấm kim châm,1/2 gói
3029,419,Bột chiên giòn,
3030,419,Bột năng,
3031,419,Gia vị,
3032,420,cá linh,500 g
3033,420,hành,2 tép
3034,420,tỏi,2 tép
3035,420,hành tím,2 củ
3036,420,nước mắm,1 vá
3037,420,nước dừa ,2 vá
3038,420,bột ngọt,1/3 mcf
3039,420,nước màu,1 mcf
3040,420,đường,1/3 vá
3041,420,tiêu,1/4 mcf
3042,421,thịt heo xay,500 g
3043,421,tôm,300 g
3044,421,bắp ngọt,1/2 trái
3045,421,vỏ sủi cảo,1 xấp
3046,421,hành lá,30 g
3047,421,nước mắm,1 mc
3048,421,hạt nêm,1 mcf
3049,421,tiêu ,1/2 mcf
3050,422,chân gà,600 g
3051,422,bột tẩm khô chiên giòn,1 gói
3052,422,nước mắm,20 g
3053,422,đường,20 g
3054,422,tỏi,1 củ
3055,422,dầu ăn,150 g
3056,422,ớt,3-4 trái
3057,423,Rau cải cúc ( rau tần ô ),300 g
3058,423,Nước,500 ml
3059,423,Hạt nêm,2 muỗng cà phê
3060,423,Nước mắm,1 muỗng
3061,423,Khô cá mặn chay (không bắt buộc),
3062,423,Dầu ăn (nếu dùng cá mặn chay),1 muỗng canh
3063,424,Bắp cải / bắp sú,
3064,424,Tôm ,
3065,424,"Mắm , muối, bột ngọt, tiêu",
3066,425,Bắp cải,100 g
3067,425,Ngô ngọt,50 g
3068,425,đùi gà,150 g
3069,425,Gừng,1 lát
3070,425,Hành tím ,1 củ
3071,425,Cà chua,6 quả
3072,425,Sốt mè rang,2 thìa cà phê
3073,426,Nấm hải sản,150 g
3074,426,Nấm đông cô ,100 g
3075,426,Nấm mèo,1 cái
3076,426,Nấm rơm,100 g
3077,426,(khoảng 50g) Cà rốt,1 khúc
3078,426,Rau mùi,
3079,426,Hạt nêm,3 thìa cà phê
3080,426,Hạt tiêu,1/2 thìa cà phê
3081,426,Bánh đa nem,
3082,426,Dầu ăn,
3087,428,thịt ba chỉ,500 g
3088,428,bột chiên giòn,3 mc
3089,428,tỏi ,1 mc
3090,428,nước mắm,1/2 chén
3091,428,Gia vị,
3092,429,Nấm hầu thủ,100 g
3093,429,Nấm hương,50 g
3094,429,chả chay,40 gr
3095,429,Phở sắn,4 lá
3096,429,xà lách,30 g
3097,429,"Rau thơm (húng, mùi ...)",10 g
3098,429,Sa tế,1 muỗng canh
3099,429,Nước tương,2 muỗng canh
3100,429,Đường,1 muỗng cà phê
3101,429,chanh,1 muỗng cà phê
3102,429,Ớt ,1/2 quả
3103,429,Tỏi ,1 muỗng cà phê
3104,429,Dầu ăn,1 muỗng canh
3105,430,"mỳ lá  (vỏ mandu),Vỏ bánh mandu (sủi cảo Hàn Quốc)",50 gram
3106,430,cà chua,1 quả
3107,430,thịt ,30-40 gram
3108,430,hành,1 củ
3109,430,hành / hẹ ,1 cây
3110,430,nước mắm / bột nêm,1 thìa
3111,430,dầu ăn,1/2 thìa
3112,431,Nước lẩu Thái,2 lít
3113,431,Tôm,6 con
3114,431,(hoặc mì gói: 3 gói) Bún ,500 g
3115,431,Rau nhút,200 g
3116,431,Kèo nèo,150 g
3117,431,Hoa chuối,100 g
3118,431,Rau muống,150 g
3119,431,Cà chua,2 quả
3120,431,Bắp ngọt,1 trái
3121,432,cua ,1 bịch
3122,432,rau ngót,1 rổ
3123,432,mướp,1 trái
3124,432,"Đường , bột ngọt, hạt nêm",2 mcf
3125,433,thịt ba chỉ,400 g
3126,433,hành tây,2 củ
3127,433,dưa leo,1 trái
3128,433,cà chua,1 trái
3129,433,Hành lá,
3130,433,Mè,
3131,433,Gia vị,
3132,434,Thịt ba chỉ,200 g
3133,434,Mắm ruốc,1 muỗng canh
3134,434,me,1 muỗng cà phê
3135,434,Sả ,1 cây
3136,434,Ớt,1 trái
3137,434,đường,1 muỗng canh
3138,435,gà ta ,1 con
3139,435,bột ớt ( loại dùng kèm lạp xưởng nướng đá),2 mc
3140,435,Gia vị,
3141,436,Sườn non,300 g
3142,436,Đu đủ mỏ vịt,200 g
3143,436,Cánh hoa sen,6 cánh
3144,436,Muối,1/2 thìa cà phê
3145,436,Nước,1 lít
3146,437,cá nục,300 gram
3147,437,Ớt,
3148,437,Hành,
3149,437,"Dầu , mắm , đường, ớt bột",
3150,438,vỏ bánh hamburger (nướng sẵn trong siêu thị),1 bịch
3151,438,bò  Úc,2 lát
3152,438,salad,1 cây
3153,438,cà chua,1 trái
3154,438, hành tây,1 củ
3155,438, hành tím (ko có cũng được),1 củ
3156,438, cà rốt ,1 củ
3157,438,trứng,2 quả
3158,438,sốt bbq,1 chai
3159,438,cheese,2 miếng
3160,439,tôm,300 g
3161,439,mỡ heo,200 g
3162,439,Gia vị,
3167,441,thịt heo xay,300 g
3168,441,"hành củ , hành lá , tiêu, gia vị",
3169,442,đuôi heo,200 gr
3170,442,củ cải ,250 gr
3171,442,tôm khô,10 gr
3172,442,hành tím,3 củ
3173,442,hành phi,10 gr
3174,442,hủ tiếu,200 gr
3175,442,"hẹ , hành lá , giá, xà lách , nước mắm, tỏi",
3176,442,"Gia vị: Muối, hạt nêm, đường, nước mắm , tiêu",
3177,443,thịt heo,400 g
3178,443,hạt nêm,1/2 mcf
3179,443,muối,1 mc
3180,444,Mì ý,200 g
3181,444,Bacon,80 g
3182,444,Nấm mối,100 g
3183,444,Bông cải xanh,100 g
3184,444,Cream cheese,50 g
3185,444,Trứng,1 cái
3186,444,Cooking cream,60 ml
3187,444,Hạt nêm,1/2 muỗng cà phê
3188,444,Tiêu,1/4 muỗng cà phê
3190,445,cánh gà,600 g
3191,445,dầu ăn,50 ml
3192,445,tỏi,1 củ
3193,445,hành tây ,1/2 củ
3194,445,đường,2 muỗng canh
3195,445,nước mắm,2 muỗng canh
3196,445,tương ớt,2 muỗng canh
3197,445,hạt nêm,1 muỗng cà phê
3198,445,tiêu,1/2 muỗng cà phê
3199,445,ớt,2 trái
3200,446,"thịt heo xay (như mình hay mua thịt Meatdeli vì nó có mỡ khi làm nhân sẽ không bị khô, nếu ai thích nạc hơn có thể mua thịt tự xay)",400 gr
3201,446,hành tím ,1 củ
3202,446,cà rốt ,1 củ
3203,446,hành lá,30 gr
3204,446,hạt tiêu,1/2 thìa cafe
3205,446,dầu hào,1 thìa cafe
3206,446,dầu mè,1 thìa
3207,446,bột bắp,2 thìa
3208,446,nước mắm,1 thìa
3209,446,vỏ há cảo  (kích thước 10x10cm),50 chiếc
3210,447,"(khoảng 2 miếng, 1.5 lb) Ức gà",680 g
3211,447,Mật ong,60 ml (1/4 chén)
3212,447,ketchup,60 ml (1/4 chén)
3213,447,xì dầu,1 muỗng canh
3214,447,(1/3 củ nhỏ) Hành tây,30 g
3215,447,(  nhỏ) Tỏi,4 tép
3216,447,(tùy độ sánh mong muốn) Bột bắp,1-3 muỗng cà phê
3217,447,Nước lọc (để pha bột bắp ),30 ml (2 muỗng canh)
3218,448,Mì Ý,200 g
3219,448,Bacon,100 g
3220,448,Nấm mỡ,100 g
3221,448,Rau húng quế,30 g
3222,448,Hạt điều,20 g
3223,448,Cooking cream,20 ml
3224,448,Cream cheese,30 g
3225,448,Phô mai,1 muỗng canh
3226,448,Tỏi,2 tép
3227,448,Dầu oliu,3 muỗng canh
3228,448,Nước ấm,3-5 ml
3229,448,Muối,1/4 muỗng cà phê
3230,448,Hạt nêm,1/2 muỗng cà phê
3231,448,Mì chính,1/4 muỗng cà phê
3232,448,Tiêu,1/4 muỗng cà phê
3233,448,lá Oregano,1 nhúm nhỏ
3234,449,ức gà,500 g
3235,449,cà rốt,1 củ
3236,449,hành tây,1 củ
3237,449,muối,1 thìa
3238,449,tiêu,1/2 thìa
3239,449,nước mắm,1/2 thìa
3240,449,bột chiên xù,1 gói rưỡi
3241,449,Bột mì,7 thìa
3242,449,trứng,1 quả
3243,449,nước lọc,80 ml
3245,449,Dầu ăn,
3246,450,lòng gà,1 bộ
3247,450,tép khô,20 g
3248,450,bắp cải,1/2 cái
3249,450,Hành lá,
3250,450,Gia vị,
3251,451,da heo,300 gam
3252,451,cải chua,500 gam
3253,451,hành tím ,1 tbsp
3254,451,củ tỏi,1
3255,451,đường,4 tbsp
3256,451,nước mắm,4 tbsp
3257,451,hạt nêm,1 tbsp
3258,451,bột ngọt,1/2 tsp
3259,451,sa tế,1 tbsp
3260,451,dầu hào,1/2 tbsp
3261,451,tiêu,1 tsp
3262,451,dầu ăn,3 tbsp
3263,452,thịt gà (xé sẵn),200 gr
3264,452,"bồn bồn (lặt phần gốc non -1 gang tay từ gốc, bẻ khúc vừa ăn)",1 nắm
3265,452,"rau tiến vua (đã ngâm nở bằng nước lạnh , rửa sạch, cắt khúc)",100 gr
3266,452,cà rốt,50 gr
3267,452,dưa leo,50 gr
3268,452,rau răm,10 cọng
3269,452,húng quế,5 cọng
3270,452,hành phi,1 muỗng canh
3271,452,nước mắm,3 muỗng canh
3272,453,lạp xưởng,200 g
3273,453,nguội,2 bát cơm
3274,453,đậu que,100 g
3275,453,hạt nêm,2 tsp
