StepImageId,StepId,ImageUrl
148,113,https://img-global.cpcdn.com/steps/b946201200daa809/160x128cq80/ga-tre-h%E1%BA%A5p-m%E1%BA%AFm-nhi-recipe-step-4-photo.jpg
149,113,https://img-global.cpcdn.com/steps/414831cfd8321fbf/160x128cq80/ga-tre-h%E1%BA%A5p-m%E1%BA%AFm-nhi-recipe-step-4-photo.jpg
150,114,https://img-global.cpcdn.com/steps/7b2764254c4491cf/160x128cq80/ga-tre-h%E1%BA%A5p-m%E1%BA%AFm-nhi-recipe-step-5-photo.jpg
151,115,https://img-global.cpcdn.com/steps/8fccc6f0b51f7c75/160x128cq80/ga-tre-h%E1%BA%A5p-m%E1%BA%AFm-nhi-recipe-step-6-photo.jpg
152,116,https://img-global.cpcdn.com/steps/21f32d624c9f309e/160x128cq80/ga-tre-h%E1%BA%A5p-m%E1%BA%AFm-nhi-recipe-step-7-photo.jpg
153,117,https://img-global.cpcdn.com/steps/3826b811ab7b1553/160x128cq80/cach-lam-tom-kho-recipe-step-1-photo.jpg
154,117,https://img-global.cpcdn.com/steps/2dae62ef2815ebcd/160x128cq80/cach-lam-tom-kho-recipe-step-1-photo.jpg
155,118,https://img-global.cpcdn.com/steps/da968d17ef201f7a/160x128cq80/cach-lam-tom-kho-recipe-step-2-photo.jpg
156,118,https://img-global.cpcdn.com/steps/e78d8e6abc766564/160x128cq80/cach-lam-tom-kho-recipe-step-2-photo.jpg
157,119,https://img-global.cpcdn.com/steps/dfc938bd392241d0/160x128cq80/cach-lam-tom-kho-recipe-step-3-photo.jpg
158,120,https://img-global.cpcdn.com/steps/ba8bea774b163c57/160x128cq80/cach-lam-tom-kho-recipe-step-4-photo.jpg
159,121,https://img-global.cpcdn.com/steps/42f447ca1776af79/160x128cq80/cach-lam-tom-kho-recipe-step-5-photo.jpg
160,122,https://img-global.cpcdn.com/steps/6b70bffc21a010fe/160x128cq80/cach-lam-tom-kho-recipe-step-6-photo.jpg
161,122,https://img-global.cpcdn.com/steps/528f7a4c93ef1ab7/160x128cq80/cach-lam-tom-kho-recipe-step-6-photo.jpg
162,126,https://img-global.cpcdn.com/steps/0aff013ce3e30e09/160x128cq80/canh-mang-c%E1%BB%A7-t%C6%B0%C6%A1i-n%E1%BA%A5u-n%E1%BA%A5m-r%C6%A1m-va-ng%C6%B0u-bang-recipe-step-4-photo.jpg
163,127,https://img-global.cpcdn.com/steps/4e8ebc6361cae686/160x128cq80/canh-mang-c%E1%BB%A7-t%C6%B0%C6%A1i-n%E1%BA%A5u-n%E1%BA%A5m-r%C6%A1m-va-ng%C6%B0u-bang-recipe-step-5-photo.jpg
164,128,https://img-global.cpcdn.com/steps/01ee7e6d717c81b9/160x128cq80/canh-mang-c%E1%BB%A7-t%C6%B0%C6%A1i-n%E1%BA%A5u-n%E1%BA%A5m-r%C6%A1m-va-ng%C6%B0u-bang-recipe-step-6-photo.jpg
165,128,https://img-global.cpcdn.com/steps/cb61bf002f31fbe4/160x128cq80/canh-mang-c%E1%BB%A7-t%C6%B0%C6%A1i-n%E1%BA%A5u-n%E1%BA%A5m-r%C6%A1m-va-ng%C6%B0u-bang-recipe-step-6-photo.jpg
166,129,https://img-global.cpcdn.com/steps/ea1beef21e5b895c/160x128cq80/canh-cua-bi-xanh-recipe-step-1-photo.jpg
167,129,https://img-global.cpcdn.com/steps/093210c2ebb3da83/160x128cq80/canh-cua-bi-xanh-recipe-step-1-photo.jpg
168,129,https://img-global.cpcdn.com/steps/aca07111ff7b30cf/160x128cq80/canh-cua-bi-xanh-recipe-step-1-photo.jpg
169,130,https://img-global.cpcdn.com/steps/e0034be4601c6ed3/160x128cq80/canh-cua-bi-xanh-recipe-step-2-photo.jpg
170,130,https://img-global.cpcdn.com/steps/494f5538741c33b8/160x128cq80/canh-cua-bi-xanh-recipe-step-2-photo.jpg
171,130,https://img-global.cpcdn.com/steps/5a2c04094634b9ec/160x128cq80/canh-cua-bi-xanh-recipe-step-2-photo.jpg
172,131,https://img-global.cpcdn.com/steps/57656127dd8e91d8/160x128cq80/canh-cua-bi-xanh-recipe-step-3-photo.jpg
173,134,https://img-global.cpcdn.com/steps/a6f16da1f1acb534/160x128cq80/l%C6%B0%E1%BB%9Dn-ca-c%E1%BB%9D-kho-tieu-recipe-step-3-photo.jpg
174,135,https://img-global.cpcdn.com/steps/bc72047c0cdc0e10/160x128cq80/l%C6%B0%E1%BB%9Dn-ca-c%E1%BB%9D-kho-tieu-recipe-step-4-photo.jpg
175,136,https://img-global.cpcdn.com/steps/13fb7a3173392bed/160x128cq80/l%C6%B0%E1%BB%9Dn-ca-c%E1%BB%9D-kho-tieu-recipe-step-5-photo.jpg
176,137,https://img-global.cpcdn.com/steps/d55341aa31560795/160x128cq80/l%C6%B0%E1%BB%9Dn-ca-c%E1%BB%9D-kho-tieu-recipe-step-6-photo.jpg
177,139,https://img-global.cpcdn.com/steps/e28bea3c7bb92861/160x128cq80/m%E1%BB%B1c-xao-ca-chua-th%C6%A1m-recipe-step-2-photo.jpg
178,140,https://img-global.cpcdn.com/steps/58cf9c6631cf2654/160x128cq80/m%E1%BB%B1c-xao-ca-chua-th%C6%A1m-recipe-step-3-photo.jpg
179,141,https://img-global.cpcdn.com/steps/458d193bf0013c15/160x128cq80/m%E1%BB%B1c-xao-ca-chua-th%C6%A1m-recipe-step-4-photo.jpg
180,143,https://img-global.cpcdn.com/steps/058feda192973bda/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-2-photo.jpg
181,144,https://img-global.cpcdn.com/steps/c0814be20311fc07/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-3-photo.jpg
182,145,https://img-global.cpcdn.com/steps/b51beec72e73621f/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-4-photo.jpg
183,146,https://img-global.cpcdn.com/steps/55a8f54ccf417186/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-5-photo.jpg
184,147,https://img-global.cpcdn.com/steps/6e5e1f4f02cf490e/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-6-photo.jpg
185,148,https://img-global.cpcdn.com/steps/edbaf668002f3934/160x128cq80/c%E1%BA%A3i-r%E1%BB%95-xao-n%E1%BA%A5m-meo-chay-recipe-step-7-photo.jpg
186,149,https://img-global.cpcdn.com/steps/5bd6413e44c82745/160x128cq80/c%C6%A1m-chien-chay-rau-c%E1%BB%A7-recipe-step-1-photo.jpg
187,149,https://img-global.cpcdn.com/steps/2a70217b73089212/160x128cq80/c%C6%A1m-chien-chay-rau-c%E1%BB%A7-recipe-step-1-photo.jpg
188,151,https://img-global.cpcdn.com/steps/a492b1dbf5e916b4/160x128cq80/c%C6%A1m-chien-chay-rau-c%E1%BB%A7-recipe-step-3-photo.jpg
189,152,https://img-global.cpcdn.com/steps/d32f997dd5c70d1d/160x128cq80/c%C6%A1m-chien-chay-rau-c%E1%BB%A7-recipe-step-4-photo.jpg
190,153,https://img-global.cpcdn.com/steps/f199fd9cad8a27ec/160x128cq80/c%C6%A1m-chien-chay-rau-c%E1%BB%A7-recipe-step-5-photo.jpg
191,155,https://img-global.cpcdn.com/steps/149ae2bbd15e8c2f/160x128cq80/nui-ch%E1%BB%AF-n%E1%BA%A5u-th%E1%BB%8Bt-bam-mon-an-sang-cho-be-recipe-step-2-photo.jpg
192,158,https://img-global.cpcdn.com/steps/ab891e226c733ac5/160x128cq80/nui-ch%E1%BB%AF-n%E1%BA%A5u-th%E1%BB%8Bt-bam-mon-an-sang-cho-be-recipe-step-5-photo.jpg
193,159,https://img-global.cpcdn.com/steps/3aeb19f983aab53b/160x128cq80/nui-ch%E1%BB%AF-n%E1%BA%A5u-th%E1%BB%8Bt-bam-mon-an-sang-cho-be-recipe-step-6-photo.jpg
194,160,https://img-global.cpcdn.com/steps/9b8eb4eea3ba1f02/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-1-photo.jpg
195,160,https://img-global.cpcdn.com/steps/04079e73000a6fbd/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-1-photo.jpg
196,160,https://img-global.cpcdn.com/steps/1113864983f23c48/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-1-photo.jpg
197,161,https://img-global.cpcdn.com/steps/79db51e70c6f9d83/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-2-photo.jpg
198,162,https://img-global.cpcdn.com/steps/7c1e020f589a1c42/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-3-photo.jpg
199,163,https://img-global.cpcdn.com/steps/087e38af3439c288/160x128cq80/banh-xeo-nh%E1%BA%ADt-b%E1%BA%A3n-okonomiyaki-tom-ca-ng%E1%BB%AB-recipe-step-4-photo.jpg
200,166,https://img-global.cpcdn.com/steps/7a8b721b34a2af0f/160x128cq80/ca-n%E1%BB%A5c-kho-ca-chua-recipe-step-3-photo.jpg
201,167,https://img-global.cpcdn.com/steps/b27dcdc676a0f94e/160x128cq80/g%E1%BB%8Fi-cu%E1%BB%91n-ca-chim-th%E1%BB%8Bt-ba-ch%E1%BB%89-tom-recipe-step-1-photo.jpg
202,167,https://img-global.cpcdn.com/steps/e98611efa63ad930/160x128cq80/g%E1%BB%8Fi-cu%E1%BB%91n-ca-chim-th%E1%BB%8Bt-ba-ch%E1%BB%89-tom-recipe-step-1-photo.jpg
203,167,https://img-global.cpcdn.com/steps/17d1d203690cfab5/160x128cq80/g%E1%BB%8Fi-cu%E1%BB%91n-ca-chim-th%E1%BB%8Bt-ba-ch%E1%BB%89-tom-recipe-step-1-photo.jpg
204,168,https://img-global.cpcdn.com/steps/7314181ef5a1c559/160x128cq80/g%E1%BB%8Fi-cu%E1%BB%91n-ca-chim-th%E1%BB%8Bt-ba-ch%E1%BB%89-tom-recipe-step-2-photo.jpg
205,168,https://img-global.cpcdn.com/steps/e848688539da417a/160x128cq80/g%E1%BB%8Fi-cu%E1%BB%91n-ca-chim-th%E1%BB%8Bt-ba-ch%E1%BB%89-tom-recipe-step-2-photo.jpg
206,169,https://img-global.cpcdn.com/steps/296cf53b499f0f53/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-1-photo.jpg
207,169,https://img-global.cpcdn.com/steps/2131e5dc09bedd5a/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-1-photo.jpg
208,169,https://img-global.cpcdn.com/steps/604b758942b931f5/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-1-photo.jpg
209,170,https://img-global.cpcdn.com/steps/5150f26f44e2caa6/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-2-photo.jpg
210,170,https://img-global.cpcdn.com/steps/8bc6bc633d840c93/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-2-photo.jpg
211,171,https://img-global.cpcdn.com/steps/f9412340c5a35870/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-3-photo.jpg
212,171,https://img-global.cpcdn.com/steps/0d1311bf79d386c1/160x128cq80/th%E1%BB%8Bt-ba-ch%E1%BB%89-n%C6%B0%E1%BB%9Bng-la-m%E1%BA%AFc-m%E1%BA%ADt-recipe-step-3-photo.jpg
213,172,https://img-global.cpcdn.com/steps/384aac1ad20ce43f/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-1-photo.jpg
214,172,https://img-global.cpcdn.com/steps/2742ba543e7d189f/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-1-photo.jpg
215,173,https://img-global.cpcdn.com/steps/727e633eef28d314/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-2-photo.jpg
216,174,https://img-global.cpcdn.com/steps/9ccf29d8ebdf77d2/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-3-photo.jpg
217,175,https://img-global.cpcdn.com/steps/c7763301c702d8fe/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-4-photo.jpg
218,175,https://img-global.cpcdn.com/steps/18a1935af20fe478/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-4-photo.jpg
219,176,https://img-global.cpcdn.com/steps/4f1037a7aa99f425/160x128cq80/c%E1%BB%A7-c%E1%BA%A3i-tr%E1%BA%AFng-kho-th%E1%BB%8Bt-bam-recipe-step-5-photo.jpg
220,177,https://img-global.cpcdn.com/steps/2cbcba4a30618dae/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-1-photo.jpg
221,178,https://img-global.cpcdn.com/steps/8a927a39528eb239/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-2-photo.jpg
222,178,https://img-global.cpcdn.com/steps/ce57feb341973c57/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-2-photo.jpg
223,179,https://img-global.cpcdn.com/steps/1e6c67825fce8f4c/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-3-photo.jpg
224,179,https://img-global.cpcdn.com/steps/9d7c2601afa4d637/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-3-photo.jpg
225,179,https://img-global.cpcdn.com/steps/2571e3aebec5eb9f/160x128cq80/ca-h%E1%BA%A5p-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-step-3-photo.jpg
226,180,https://img-global.cpcdn.com/steps/323fb881e35cfdde/160x128cq80/canh-b%E1%BB%93-ngot-nh%E1%BA%ADt-va-tom-m%E1%BB%B1c-recipe-step-1-photo.jpg
227,180,https://img-global.cpcdn.com/steps/2fea5ad5e9bc137c/160x128cq80/canh-b%E1%BB%93-ngot-nh%E1%BA%ADt-va-tom-m%E1%BB%B1c-recipe-step-1-photo.jpg
228,181,https://img-global.cpcdn.com/steps/0049cfa308c59aa4/160x128cq80/canh-b%E1%BB%93-ngot-nh%E1%BA%ADt-va-tom-m%E1%BB%B1c-recipe-step-2-photo.jpg
229,181,https://img-global.cpcdn.com/steps/7c24a9b2c1aedefc/160x128cq80/canh-b%E1%BB%93-ngot-nh%E1%BA%ADt-va-tom-m%E1%BB%B1c-recipe-step-2-photo.jpg
230,181,https://img-global.cpcdn.com/steps/66f9eb9bd3648921/160x128cq80/canh-b%E1%BB%93-ngot-nh%E1%BA%ADt-va-tom-m%E1%BB%B1c-recipe-step-2-photo.jpg
231,182,https://img-global.cpcdn.com/steps/56a3c51bbfd78426/160x128cq80/th%E1%BB%8Bt-heo-b%E1%BB%8Dc-s%E1%BA%A3-recipe-step-1-photo.jpg
232,182,https://img-global.cpcdn.com/steps/689cf310df06b1dc/160x128cq80/th%E1%BB%8Bt-heo-b%E1%BB%8Dc-s%E1%BA%A3-recipe-step-1-photo.jpg
233,183,https://img-global.cpcdn.com/steps/0093728fb285188b/160x128cq80/th%E1%BB%8Bt-heo-b%E1%BB%8Dc-s%E1%BA%A3-recipe-step-2-photo.jpg
234,185,https://img-global.cpcdn.com/steps/b79cbab9ed2867ad/160x128cq80/th%E1%BB%8Bt-heo-b%E1%BB%8Dc-s%E1%BA%A3-recipe-step-4-photo.jpg
235,185,https://img-global.cpcdn.com/steps/5f29f1a3ab7b0bbe/160x128cq80/th%E1%BB%8Bt-heo-b%E1%BB%8Dc-s%E1%BA%A3-recipe-step-4-photo.jpg
236,186,https://img-global.cpcdn.com/steps/d6a61044dfa08cb4/160x128cq80/d%E1%BA%ADu-hu-chien-ki%E1%BB%83u-d%E1%BA%ADp-b%E1%BA%B9p-recipe-step-1-photo.jpg
237,187,https://img-global.cpcdn.com/steps/8c8b4bc90a9e3e71/160x128cq80/d%E1%BA%ADu-hu-chien-ki%E1%BB%83u-d%E1%BA%ADp-b%E1%BA%B9p-recipe-step-2-photo.jpg
238,188,https://img-global.cpcdn.com/steps/1caafbb6fe30a503/160x128cq80/d%E1%BA%ADu-hu-chien-ki%E1%BB%83u-d%E1%BA%ADp-b%E1%BA%B9p-recipe-step-3-photo.jpg
239,188,https://img-global.cpcdn.com/steps/8f6361cedde116b9/160x128cq80/d%E1%BA%ADu-hu-chien-ki%E1%BB%83u-d%E1%BA%ADp-b%E1%BA%B9p-recipe-step-3-photo.jpg
240,188,https://img-global.cpcdn.com/steps/2d39978c876d16cc/160x128cq80/d%E1%BA%ADu-hu-chien-ki%E1%BB%83u-d%E1%BA%ADp-b%E1%BA%B9p-recipe-step-3-photo.jpg
241,189,https://img-global.cpcdn.com/steps/f59ed13823af1ca5/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-1-photo.jpg
242,190,https://img-global.cpcdn.com/steps/aac2a6ae47baec5f/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-2-photo.jpg
243,190,https://img-global.cpcdn.com/steps/e0c7a12d5e716ec9/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-2-photo.jpg
244,191,https://img-global.cpcdn.com/steps/f9fb023063d9f55e/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-3-photo.jpg
245,191,https://img-global.cpcdn.com/steps/bb78199cee474702/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-3-photo.jpg
246,191,https://img-global.cpcdn.com/steps/59c1140f842f97fa/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-3-photo.jpg
247,192,https://img-global.cpcdn.com/steps/a3d3995ae48c94dd/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-4-photo.jpg
248,192,https://img-global.cpcdn.com/steps/0c7543af331201d9/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-4-photo.jpg
249,192,https://img-global.cpcdn.com/steps/fa95ded137c42bd5/160x128cq80/duoi-heo-n%E1%BA%A5u-h%E1%BA%A1t-sen-c%E1%BB%A7-sen-recipe-step-4-photo.jpg
250,199,https://img-global.cpcdn.com/steps/d06ddae30bafdbf7/160x128cq80/th%E1%BB%8Bt-heo-h%E1%BA%A7m-recipe-step-1-photo.jpg
251,199,https://img-global.cpcdn.com/steps/ed3751a87f402d2f/160x128cq80/th%E1%BB%8Bt-heo-h%E1%BA%A7m-recipe-step-1-photo.jpg
252,200,https://img-global.cpcdn.com/steps/2f24ce662601ba99/160x128cq80/th%E1%BB%8Bt-heo-h%E1%BA%A7m-recipe-step-2-photo.jpg
253,201,https://img-global.cpcdn.com/steps/0b65f19b84522db8/160x128cq80/th%E1%BB%8Bt-heo-h%E1%BA%A7m-recipe-step-3-photo.jpg
254,202,https://img-global.cpcdn.com/steps/a204b0006231e6a0/160x128cq80/th%E1%BB%8Bt-heo-h%E1%BA%A7m-recipe-step-4-photo.jpg
255,207,https://img-global.cpcdn.com/steps/6e1e36f6f40b6814/160x128cq80/ch%E1%BA%A3-ca-bi%E1%BB%83n-thi-la-recipe-step-1-photo.jpg
256,207,https://img-global.cpcdn.com/steps/1c2b4fc912e91d08/160x128cq80/ch%E1%BA%A3-ca-bi%E1%BB%83n-thi-la-recipe-step-1-photo.jpg
257,210,https://img-global.cpcdn.com/steps/0d9458cd0b0d789d/160x128cq80/ca-c%C6%A1m-recipe-step-3-photo.jpg
258,211,https://img-global.cpcdn.com/steps/7643bd0ef9e14324/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-1-photo.jpg
259,211,https://img-global.cpcdn.com/steps/d559e39aa2ddd97d/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-1-photo.jpg
260,212,https://img-global.cpcdn.com/steps/e556220342f0a38e/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-2-photo.jpg
261,212,https://img-global.cpcdn.com/steps/b1377e25cb606f04/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-2-photo.jpg
262,213,https://img-global.cpcdn.com/steps/0c4b9fe5bb8ce0f9/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-3-photo.jpg
263,213,https://img-global.cpcdn.com/steps/2b63c367396322eb/160x128cq80/gio-heo-kho-th%C6%A1m-recipe-step-3-photo.jpg
264,214,https://img-global.cpcdn.com/steps/a9182ba6d0ae44d7/160x128cq80/canh-ca-chua-n%E1%BA%A5u-chan-ga-recipe-step-1-photo.jpg
265,214,https://img-global.cpcdn.com/steps/5da451a32bc60bcb/160x128cq80/canh-ca-chua-n%E1%BA%A5u-chan-ga-recipe-step-1-photo.jpg
266,215,https://img-global.cpcdn.com/steps/999f3caec74c7a3a/160x128cq80/canh-ca-chua-n%E1%BA%A5u-chan-ga-recipe-step-2-photo.jpg
267,215,https://img-global.cpcdn.com/steps/cb68e66989fe2c73/160x128cq80/canh-ca-chua-n%E1%BA%A5u-chan-ga-recipe-step-2-photo.jpg
268,215,https://img-global.cpcdn.com/steps/27adc3e76da0a279/160x128cq80/canh-ca-chua-n%E1%BA%A5u-chan-ga-recipe-step-2-photo.jpg
269,216,https://img-global.cpcdn.com/steps/2a3221dd86ea4c2f/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-1-photo.jpg
270,216,https://img-global.cpcdn.com/steps/d05a2dc3a795382f/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-1-photo.jpg
271,217,https://img-global.cpcdn.com/steps/c5734f8fee69aebb/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-2-photo.jpg
272,218,https://img-global.cpcdn.com/steps/9dc5fb07a7b20d36/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-3-photo.jpg
273,219,https://img-global.cpcdn.com/steps/e7424ae8c59f2e54/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-4-photo.jpg
274,219,https://img-global.cpcdn.com/steps/f1c08af7b6eb51db/160x128cq80/mang-nh%E1%BB%93i-th%E1%BB%8Bt-recipe-step-4-photo.jpg
275,224,https://img-global.cpcdn.com/steps/3651c503b7829afe/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-1-photo.jpg
276,224,https://img-global.cpcdn.com/steps/ce6cbfbf4b3f722c/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-1-photo.jpg
277,224,https://img-global.cpcdn.com/steps/99d005ca76355ad6/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-1-photo.jpg
278,225,https://img-global.cpcdn.com/steps/8f8c7eafcdd67ec3/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-2-photo.jpg
279,226,https://img-global.cpcdn.com/steps/202e950eb4997fdf/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-3-photo.jpg
280,226,https://img-global.cpcdn.com/steps/ac15222f4321c557/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-3-photo.jpg
281,226,https://img-global.cpcdn.com/steps/e4bd69fedd5162e6/160x128cq80/ca-c%C6%A1m-chien-gion-r%E1%BB%A5m-h%E1%BA%A5p-d%E1%BA%ABn-recipe-step-3-photo.jpg
282,227,https://img-global.cpcdn.com/steps/0804de0bb72fda2e/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-1-photo.jpg
283,227,https://img-global.cpcdn.com/steps/52ad26fe50d339cc/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-1-photo.jpg
284,228,https://img-global.cpcdn.com/steps/800f052450236c3a/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-2-photo.jpg
285,229,https://img-global.cpcdn.com/steps/3eacda229f158e47/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-3-photo.jpg
286,229,https://img-global.cpcdn.com/steps/5a586ecd9395e1ff/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-3-photo.jpg
287,229,https://img-global.cpcdn.com/steps/46a46d97eb683869/160x128cq80/th%E1%BB%8Bt-dui-heo-xao-khom-recipe-step-3-photo.jpg
288,230,https://img-global.cpcdn.com/steps/bcc8f016a6649982/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-1-photo.jpg
289,230,https://img-global.cpcdn.com/steps/2af3902994b340a8/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-1-photo.jpg
290,230,https://img-global.cpcdn.com/steps/75461c930847727f/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-1-photo.jpg
291,231,https://img-global.cpcdn.com/steps/2255db9c6dc4b5de/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-2-photo.jpg
292,232,https://img-global.cpcdn.com/steps/67c7eeccaa4a011d/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-3-photo.jpg
293,232,https://img-global.cpcdn.com/steps/912a93349d1ab113/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-3-photo.jpg
294,233,https://img-global.cpcdn.com/steps/a1ca28de50aa56d7/160x128cq80/waffle-cha-bong-ga-cay-rong-bi%E1%BB%83n-recipe-step-4-photo.jpg
